34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2024-12-27 23:24:23
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-06 12:31:44
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-06 12:31:44
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-08 19:28:49
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-08 19:28:49
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-08 19:28:49
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-08 19:28:49
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-08 19:28:49
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-08 19:28:49
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-08 19:29:22
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-08 19:29:22
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-08 19:29:22
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-08 19:29:22
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-08 19:29:22
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-08 19:29:22
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-01-08 19:29:30
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-08 19:29:30
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-08 19:29:30
33484732,105,"Budapest III. kerület, Aranyhegy",183.75,4,2025-01-08 19:29:30
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-08 19:29:30
34509222,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-08 19:29:30
34511721,127,"Budapest III. kerület, Ürömhegy",245,4,2025-01-08 19:29:30
33412443,120,"Budapest III. kerület, Csillaghegy",168,5,2025-01-08 19:29:30
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-08 19:29:30
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-08 19:29:30
34144137,95,"Budapest III. kerület, Aranyhegy",149,3.5,2025-01-08 19:29:30
34216971,125,"Budapest III. kerület, Csillaghegy",150,4,2025-01-08 19:29:30
34385800,105,"Budapest III. kerület, Aranyhegy",179.90,4,2025-01-08 19:29:30
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-08 19:29:30
34497250,129,"Budapest XI. kerület, Madárhegy",184,5,2025-01-08 19:29:30
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",265,5.5,2025-01-08 19:29:30
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-08 19:29:30
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-08 19:29:30
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-08 19:29:30
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-08 19:29:30
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-01-11 18:08:44
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-11 18:08:44
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-11 18:08:44
34509222,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-11 18:08:44
34511721,127,"Budapest III. kerület, Ürömhegy",245,4,2025-01-11 18:08:44
33412443,120,"Budapest III. kerület, Csillaghegy",168,5,2025-01-11 18:08:44
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-11 18:08:44
33484732,105,"Budapest III. kerület, Aranyhegy",183.75,4,2025-01-11 18:08:44
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-11 18:08:44
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-11 18:08:44
34144137,95,"Budapest III. kerület, Aranyhegy",149,3.5,2025-01-11 18:08:44
34216971,125,"Budapest III. kerület, Csillaghegy",150,4,2025-01-11 18:08:44
34385800,105,"Budapest III. kerület, Aranyhegy",179.90,4,2025-01-11 18:08:44
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-11 18:08:44
34497250,129,"Budapest XI. kerület, Madárhegy",184,5,2025-01-11 18:08:44
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-01-11 18:08:44
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-11 18:08:44
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-11 18:08:44
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-11 18:08:44
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-11 18:08:44
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-11 18:08:51
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-11 18:08:51
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-11 18:08:51
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-11 18:08:51
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-11 18:08:51
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-11 18:08:51
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-13 15:31:46
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-13 15:31:46
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-13 15:31:46
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-13 15:31:46
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-13 15:31:46
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-13 15:31:46
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-01-13 15:31:56
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-13 15:31:56
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-13 15:31:56
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-13 15:31:56
33484732,105,"Budapest III. kerület, Aranyhegy",183.75,4,2025-01-13 15:31:56
34509222,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-13 15:31:56
34511721,127,"Budapest III. kerület, Ürömhegy",245,4,2025-01-13 15:31:56
33412443,120,"Budapest III. kerület, Csillaghegy",168,5,2025-01-13 15:31:56
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-13 15:31:56
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-13 15:31:56
34144137,95,"Budapest III. kerület, Aranyhegy",149,3.5,2025-01-13 15:31:56
34216971,125,"Budapest III. kerület, Csillaghegy",150,4,2025-01-13 15:31:56
34385800,105,"Budapest III. kerület, Aranyhegy",179.90,4,2025-01-13 15:31:56
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-13 15:31:56
34497250,129,"Budapest XI. kerület, Madárhegy",184,5,2025-01-13 15:31:56
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-01-13 15:31:56
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-13 15:31:56
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-13 15:31:56
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-13 15:31:56
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-13 15:31:56
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-16 16:49:10
34538165,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-16 16:49:10
33484732,105,"Budapest III. kerület, Aranyhegy",183.75,4,2025-01-16 16:49:10
34511721,127,"Budapest III. kerület, Ürömhegy",245,4,2025-01-16 16:49:10
33412443,120,"Budapest III. kerület, Csillaghegy",168,5,2025-01-16 16:49:10
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-16 16:49:10
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-16 16:49:10
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-16 16:49:10
34144137,95,"Budapest III. kerület, Aranyhegy",149,3.5,2025-01-16 16:49:10
34216971,125,"Budapest III. kerület, Csillaghegy",150,4,2025-01-16 16:49:10
34385800,105,"Budapest III. kerület, Aranyhegy",179.90,4,2025-01-16 16:49:10
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-16 16:49:10
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-01-16 16:49:10
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-16 16:49:10
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-16 16:49:10
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-16 16:49:10
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-16 16:49:10
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-16 16:49:10
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-16 16:49:10
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-16 16:49:10
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-16 16:49:10
34538165,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-16 16:49:10
33484732,105,"Budapest III. kerület, Aranyhegy",183.75,4,2025-01-16 16:49:10
34511721,127,"Budapest III. kerület, Ürömhegy",245,4,2025-01-16 16:49:10
33412443,120,"Budapest III. kerület, Csillaghegy",168,5,2025-01-16 16:49:10
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-16 16:49:10
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-16 16:49:10
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-16 16:49:10
34144137,95,"Budapest III. kerület, Aranyhegy",149,3.5,2025-01-16 16:49:10
34216971,125,"Budapest III. kerület, Csillaghegy",150,4,2025-01-16 16:49:10
34385800,105,"Budapest III. kerület, Aranyhegy",179.90,4,2025-01-16 16:49:10
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-16 16:49:10
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-01-16 16:49:10
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-16 16:49:10
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-16 16:49:10
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-16 16:49:10
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-16 16:49:10
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-16 16:49:10
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-16 16:49:10
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-16 16:49:10
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-01-16 16:49:10
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-16 16:49:10
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-16 16:49:10
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-16 16:49:10
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-16 16:49:10
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-20 15:11:10
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-01-20 15:11:10
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-20 15:11:10
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-20 15:11:10
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-20 15:11:10
34017384,120,"Budapest XII. kerület, Diós árok",275,3,2025-01-20 15:11:10
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-20 15:11:10
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-01-20 15:11:18
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-20 15:11:18
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-20 15:11:18
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-20 15:11:18
33484732,105,"Budapest III. kerület, Aranyhegy",183.75,4,2025-01-20 15:11:18
34538165,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-20 15:11:18
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-20 15:11:18
34511721,127,"Budapest III. kerület, Ürömhegy",245,4,2025-01-20 15:11:18
33412443,120,"Budapest III. kerület, Csillaghegy",168,5,2025-01-20 15:11:18
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-20 15:11:18
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-20 15:11:18
34017099,100,"Budapest III. kerület, Csillaghegy",159,4,2025-01-20 15:11:18
34543570,100,"Budapest III. kerület, Ürömhegy",139.90,3.5,2025-01-20 15:11:18
34216971,125,"Budapest III. kerület, Csillaghegy",150,4,2025-01-20 15:11:18
34497250,129,"Budapest XI. kerület, Madárhegy",184,5,2025-01-20 15:11:18
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-20 15:11:18
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-20 15:11:18
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-20 15:11:18
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-20 15:11:18
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-20 15:11:18
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-01-23 21:38:11
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-23 21:38:11
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-23 21:38:11
34538165,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-23 21:38:11
33484732,105,"Budapest III. kerület, Aranyhegy",183.75,4,2025-01-23 21:38:11
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-23 21:38:11
34511721,127,"Budapest III. kerület, Ürömhegy",245,4,2025-01-23 21:38:11
33412443,120,"Budapest III. kerület, Csillaghegy",177,5,2025-01-23 21:38:11
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-23 21:38:11
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-23 21:38:11
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-23 21:38:11
34017099,100,"Budapest III. kerület, Csillaghegy",159,4,2025-01-23 21:38:11
34543570,100,"Budapest III. kerület, Ürömhegy",139.90,3.5,2025-01-23 21:38:11
34216971,125,"Budapest III. kerület, Csillaghegy",150,4,2025-01-23 21:38:11
34497250,129,"Budapest XI. kerület, Madárhegy",184,5,2025-01-23 21:38:11
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-01-23 21:38:11
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-23 21:38:11
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-23 21:38:11
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-23 21:38:11
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-23 21:38:11
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-23 21:38:25
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-23 21:38:25
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-23 21:38:25
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-23 21:38:25
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-23 21:38:25
34017384,120,"Budapest XII. kerület, Diós árok",275,3,2025-01-23 21:38:25
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-23 21:38:25
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-01-30 14:01:03
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-30 14:01:03
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-01-30 14:01:03
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-01-30 14:01:03
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-01-30 14:01:03
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-01-30 14:01:06
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-01-30 14:01:06
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-01-30 14:01:06
34538165,103,"Budapest III. kerület, Ürömhegy",189,4,2025-01-30 14:01:06
33412443,120,"Budapest III. kerület, Csillaghegy",177,5,2025-01-30 14:01:06
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-01-30 14:01:06
34565624,127,"Budapest III. kerület, Ürömhegy",229.90,4,2025-01-30 14:01:06
34017099,100,"Budapest III. kerület, Csillaghegy",169,4,2025-01-30 14:01:06
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-01-30 14:01:06
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-01-30 14:01:06
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-01-30 14:01:06
34543570,100,"Budapest III. kerület, Ürömhegy",139.90,3.5,2025-01-30 14:01:06
34216971,125,"Budapest III. kerület, Csillaghegy",170,4,2025-01-30 14:01:06
34562064,104,"Budapest III. kerület, Ürömfű utca",192,4,2025-01-30 14:01:06
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-01-30 14:01:06
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-30 14:01:06
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-01-30 14:01:06
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-01-30 14:01:06
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-01-30 14:01:06
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-01-30 14:01:06
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-02-02 14:26:04
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-02-02 14:26:04
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-02-02 14:26:04
34538165,103,"Budapest III. kerület, Ürömhegy",189,4,2025-02-02 14:26:04
33412443,120,"Budapest III. kerület, Csillaghegy",177,5,2025-02-02 14:26:04
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-02-02 14:26:04
34565624,127,"Budapest III. kerület, Ürömhegy",229.90,4,2025-02-02 14:26:04
34017099,100,"Budapest III. kerület, Csillaghegy",169,4,2025-02-02 14:26:04
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-02-02 14:26:04
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-02-02 14:26:04
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-02-02 14:26:04
34543570,100,"Budapest III. kerület, Ürömhegy",139.90,3.5,2025-02-02 14:26:04
34216971,125,"Budapest III. kerület, Csillaghegy",170,4,2025-02-02 14:26:04
34562064,104,"Budapest III. kerület, Ürömfű utca",192,4,2025-02-02 14:26:04
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-02-02 14:26:04
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-02-02 14:26:04
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-02-02 14:26:04
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-02-02 14:26:04
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-02-02 14:26:04
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-02-02 14:26:04
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-02-02 14:26:11
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-02-02 14:26:11
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-02-02 14:26:11
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-02-02 14:26:11
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-02-02 14:26:11
32687768,120,"Budapest III. kerület, Csillaghegy",168,4,2025-02-06 11:38:47
34025501,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-02-06 11:38:47
34227039,130,"Budapest XI. kerület, Szerelmey Miklós utca",219,5.5,2025-02-06 11:38:47
34445329,122,"Budapest II. kerület, II/A kerület - Budaliget",264.70,4,2025-02-06 11:38:47
33920599,120,"Budapest III. kerület, Naplemente utca",170,4,2025-02-06 11:38:47
34017384,120,"Budapest XII. kerület, Diós árok",275,3,2025-02-06 11:38:47
33127761,120,"Budapest III. kerület, Ürömhegy",208,5,2025-02-06 11:38:47
34378761,112,"Budapest III. kerület, Tarhos utca 156.",179.90,5,2025-02-06 11:38:54
34378786,112,"Budapest III. kerület, Tarhos utca 156.",199.90,5,2025-02-06 11:38:54
34538165,103,"Budapest III. kerület, Ürömhegy",189,4,2025-02-06 11:38:54
33412443,120,"Budapest III. kerület, Csillaghegy",177,5,2025-02-06 11:38:54
34333588,104,"Budapest III. kerület, Ürömfű utca",189,4,2025-02-06 11:38:54
34565624,127,"Budapest III. kerület, Ürömhegy",229.90,4,2025-02-06 11:38:54
34017099,100,"Budapest III. kerület, Csillaghegy",169,4,2025-02-06 11:38:54
34090899,122,"Budapest III. kerület, Jutas köz 4.",157.50,4,2025-02-06 11:38:54
33810693,105,"Budapest III. kerület, Ürömhegy",182,5,2025-02-06 11:38:54
33643923,130,"Budapest III. kerület, Csillaghegy",228,5,2025-02-06 11:38:54
34335453,130,"Budapest III. kerület, Ürömhegy",189.90,4,2025-02-06 11:38:54
34543570,100,"Budapest III. kerület, Ürömhegy",139.90,3.5,2025-02-06 11:38:54
34216971,125,"Budapest III. kerület, Csillaghegy",170,4,2025-02-06 11:38:54
34497250,129,"Budapest XI. kerület, Madárhegy",184,5,2025-02-06 11:38:54
34562064,104,"Budapest III. kerület, Ürömfű utca",192,4,2025-02-06 11:38:54
34366994,130,"Budapest II. kerület, II/A kerület - Budaliget",264.70,5.5,2025-02-06 11:38:54
34002024,122,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-02-06 11:38:54
33973446,116,"Budapest II. kerület, II/A kerület - Budaliget",265,4,2025-02-06 11:38:54
34025397,122,"Budapest II. kerület, Előd vezér utca",265,4,2025-02-06 11:38:54
34496580,120,"Budapest II. kerület, Jegesmedve lejtő",164.99,5,2025-02-06 11:38:54
